created_at,text,sentiment_score
2022-11-28T20:23:07.000Z,"thebctman: So much of Black Panther 2 is built off the the theme of consequences. There are consequences for every action from the previous film and this film. T’Challa opens up Wakanda to the world and reveals their vibranium, which leads to... https://t.co/LIxd53r4Jd",5.386
2022-11-28T20:20:17.000Z,the three of them are repeated offenders tho? https://t.co/LEDLpCArKx,3.194
2022-11-28T20:20:05.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:20:22.000Z,RT @XMenUpdate: Concept Art for #Namor by Anthony Francisco for ‘BLACK PANTHER: #WAKANDAFOREVER’ https://t.co/aGpEb8m7Oq,5
2022-11-28T20:22:59.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:22:48.000Z,#e_RadioUS Tenoch Huerta confirms bulge was edited out of ‘Black Panther: Wakanda Forever’ https://t.co/TFTbYqkvFb,5
2022-11-28T20:23:11.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:23:20.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:23:19.000Z,Aye y’all outta pocket https://t.co/VutZg4ChZb,5
2022-11-28T20:23:29.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:23:48.000Z,"RT @Lett_Arc: We’re grateful for the support of our followers, this year and always. To show our gratitude, we made one of the most popular…",9.51
2022-11-28T20:23:12.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:23:51.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:23:49.000Z,@LooLManUp @E_Coldfire @SpiderWitHyphen By that logic Black Panther can be Asian too.,5
2022-11-28T20:23:21.000Z,@RANO_99999 Love the black panther,8.1845
2022-11-28T20:23:58.000Z,RT @Tae_Terell: Finally watched Black Panther and I don’t get the hype behind Namor 🫣,5
2022-11-28T20:23:38.000Z,"RT @mymixtapez: Actor Tenoch Huerta, who played Namor in Black Panther 2, goes off on Mexican Media outlets who said ‘Blacks &amp; Browns’ can’…",7.0095
2022-11-28T20:20:43.000Z,"@david_hyman01 Black Panther 2
Boy From Heaven
Eo
Pinocchio
She Said
Strange World (but dubbed so might skip it)
The Menu
Bardo (have a feeling this will disappear soon)
Cow
Saint Omer
(hell, that's 10; some of them I *might* be able to watch on screeners, though I much prefer big screen.)",4.8065
2022-11-28T20:20:23.000Z,"RT @Blklivesmatter: Urgent call to action: 
We have learned that Mumia Abu-Jamal, the world renown veteran Black Panther, and political pri…",6.0115
2022-11-28T20:24:00.000Z,“No more vibranium detectors! Gracias.” https://t.co/a9gZRvuRac,3.52
2022-11-28T20:20:48.000Z,@TheeDCstan This is really not a guarantee when you have writers that do not even like the character writing black panther content. I can definitely see him getting written out in the future.,4.4505
2022-11-28T20:20:31.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:20:48.000Z,"watching black panther 2 made me feel so gay , they was fine as hell 😩🤷🏽‍♀️ .",2.2885
2022-11-28T20:20:38.000Z,Kilmonger really hit Black Panther with the Attitude Adjustment off that cliff. 😭,5
2022-11-28T20:20:32.000Z,@DrDc989 @Justanotherho18 @Variety Nope Black History Month,5
2022-11-28T20:20:53.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:20:24.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:21:07.000Z,"RT @mymixtapez: Actor Tenoch Huerta, who played Namor in Black Panther 2, goes off on Mexican Media outlets who said ‘Blacks &amp; Browns’ can’…",7.0095
2022-11-28T20:20:53.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:21:01.000Z,"RT @cosmic_marvel: #WakandaForever writer Joe Robert Cole says Nakia and M’Baku were both considered to be the new Black Panther.

“M’Baku…",5
2022-11-28T20:20:58.000Z,@AlexFoux it’s daddy’s influence,5
2022-11-28T20:21:17.000Z,Don't look at me Shuri https://t.co/UuNKd6fDYn,5
2022-11-28T20:21:00.000Z,Tenoch Huerta Addresses Rumor Namor's Bulge Was Cut From Black Panther https://t.co/M1t1ePorEW,3.634
2022-11-28T20:21:02.000Z,@VegetaTurd69 True black panther was a more than decent character in civil war his movie sucked just as much ass though realistically though we know both those movies could’ve been à thousand times worse than what it already is but would be praised as a renounced success because minority cast,8.3525
2022-11-28T20:21:02.000Z,@214yongss He said it himself you dumbass https://t.co/ptvcKchjsy,2.213
2022-11-28T20:21:29.000Z,RT @mcucomfort: the cast of black panther &lt;3 https://t.co/drmVMoZSHK,5
2022-11-28T20:21:13.000Z,@Wandering_Spark I have mighty need,5
2022-11-28T20:21:39.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:21:50.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:21:44.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:21:58.000Z,They had us in the first half. https://t.co/VmPkoGJirN,5
2022-11-28T20:21:57.000Z,RT @TurboStunkk: The Black Panther https://t.co/RCvwZHUsTz,5
2022-11-28T20:21:45.000Z,This is such a brilliant way of getting messages across to communities #nhs #WakandaForever https://t.co/sdZP8c8jcM,7.9295
2022-11-28T20:22:01.000Z,"WTF not this editor ""Namor is like a big brother to her"" right after saying early cut of WF they'd be FLIRTING
 
+ AFTER confirm Namor giving Shuri the bracelet looked like a marriage proposal and even became intern joke in other scrip Shuri would be ""Omg I'm Talokan' Queen now"" https://t.co/hDwcUtqAt8",7.7115
2022-11-28T20:21:53.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:21:49.000Z,"Black Panther: Wakanda Forever’ Claws Up $84 Million Opening Day 
#BlackPanther https://t.co/iBQDwxLgyl",5
2022-11-28T20:21:56.000Z,LIFT ME UP (FROM BLACK PANTHER: WAKANDA FOREVER - MUSIC FROM,5
2022-11-28T20:22:47.000Z,Okay. Time to watch the first black panther for the first time ever. I hope I understand wtf is going on.,5
2022-11-28T20:22:13.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:22:27.000Z,@JayTBull Loved the movie 9/10.  I did not like how they killed the queen,2.9805
2022-11-28T20:22:23.000Z,@DGIBBS89 😮‍💨 glad I’m not the only one,7.294
2022-11-28T20:59:36.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:22:34.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:22:30.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:22:48.000Z,@MarvelStudios It’s mid,5
2022-11-28T20:22:03.000Z,"RT @GooglePixel_US: We're proud to present the cast of the biggest film release of the year photographed with Real Tone on #Pixel7, in part…",7.3835
2022-11-28T20:22:13.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:46.000Z,I didn’t even know this movie fucking existed until two weeks ago when I went to go see Black Panther,5
2022-11-28T20:59:39.000Z,I just laughed so hard for like 10 mins https://t.co/pm7izIFKTv,8.183
2022-11-28T20:59:51.000Z,"Artist 😎#NowPlaying ""Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By"" by Rihanna on @TIDAL https://t.co/5IHsMUgO3H",7.4695
2022-11-28T20:59:37.000Z,going private after taking the whole black panther thing out of context to vilify jeno cause that’s “accountability” to you but when people point out your ult made offensive remarks it’s jeno’s fault and you go private? lmao https://t.co/iefUe0yUYN,3.52
2022-11-28T20:59:44.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:40.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:46.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:52.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:43.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:41.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:59:55.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:59:59.000Z,@MCU_Direct Nope,5
2022-11-28T20:59:52.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:25.000Z,"@callmebuja @GamerTeeboy @Jazzyrelli If you recall in the movie, he had to get the power stripped away first for the ceremony. Meaning he already had it.",5
2022-11-28T21:00:04.000Z,@gnastydasavage I just saw it yesterday,5
2022-11-28T21:00:21.000Z,"RT @meganwillissss: Almost 40, married mother of 2, I like black panther marvel spider-man movies, I like rock music. worth a date https://…",9.139
2022-11-28T20:59:58.000Z,"RT @mymixtapez: Actor Tenoch Huerta, who played Namor in Black Panther 2, goes off on Mexican Media outlets who said ‘Blacks &amp; Browns’ can’…",7.0095
2022-11-28T21:00:01.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:03.000Z,dawwwg 😭😂 https://t.co/Mgxc42RLZD,5
2022-11-28T21:00:18.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:32.000Z,"What is this? No seriously WHAT IS THIS? My sister I can guarantee you there isn’t a SINGLE individual who unironically supports Zemo. 

It ain’t comparing like with like. https://t.co/rJuobYCqUL",2.779
2022-11-28T21:00:28.000Z,@Frankenfarts It wasn’t great but rsv/ Covid/ and flu all hitting families and being the second choice behind black Panther was a bigger issue,1.623
2022-11-28T21:00:31.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:38.000Z,"@GamerTeeboy @Jazzyrelli And if you can remember you cannot drink the herb until you fight with people from the other tribes that are within wakanka and you win, only then will you be given the Herb to drink
So you mean he did all that and then return to catch winter soldier??",6.48
2022-11-28T21:00:26.000Z,"RT @MarvelStudios: Show them who we are. Experience Marvel Studios’ Black Panther: Wakanda Forever, only in cinemas 11 November. Get your t…",7.3835
2022-11-28T21:00:49.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:48.000Z,"RT @awkward_1110: Ross💙2y
#NYCACC #158950 
A handsome black boy...a coat like a panther...not as bold right now😨this young boy is TERRIFIED…",7.787
2022-11-28T21:00:51.000Z,@shaun_harrison @Babypecanx So there’s a comic where he isn’t the first black Panther I’m confused I thought Bashenga was the second.,3.409
2022-11-28T21:00:48.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:41.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:57.000Z,none of these r the same ppl eye https://t.co/sXRTenvlpr,5
2022-11-28T21:00:57.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T21:00:58.000Z,@Difizzed didnt consider that movie but i respect that so hard,7.3925
2022-11-28T20:24:11.000Z,@ChelseaChichi3 Ooh same here I do to 🥺,5
2022-11-28T20:24:15.000Z,@meganwillissss Wow you have a dream body,8.5015
2022-11-28T20:24:02.000Z,Finally seeing Black Panther: Wakanda Forever… EXCELLENCE,8.1245
2022-11-28T20:24:10.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:10.000Z,i was jus shipping myself w him n living vicariously thru her tbh 💘💘💘 https://t.co/3oC6CUiuHf,5
2022-11-28T20:24:15.000Z,RT @shaun_harrison: Concepted a New Disney/Marvel release Bashenga: The First Black Panther. And it’s taking off so let me post here… drop…,3.634
2022-11-28T20:24:11.000Z,"I highly recommend seeing Black Panther Wakanda Forever.  Brilliant storyline,  great acting and perfect follow up to Black Panther. 

#WakandaForever",9.6855
2022-11-28T20:24:23.000Z,RT @DonnahueGeorge: No one going to movies? Black Adam &amp; Black Panther has over $1 Billion globally This just destroys the Hedgies narrativ…,1.4985
2022-11-28T20:24:23.000Z,Black Panther: The 'Recast T'Challa' Movement May Have Been Right About Wakanda Forever https://t.co/8XOamdHGzN,5
2022-11-28T20:24:51.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:26.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:24:30.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:40.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:29.000Z,RT @SIfill_: Perverting the mantra of the Black Panther Party - “all power to the people” for his juvenile games. The good news is by the t…,7.787
2022-11-28T20:24:51.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:29.000Z,"RT @mxpoliakov: Yesterday, even cinemas were open! I watched the new Black Panther movie. I watch every MCU stuff, and this one was above a…",5
2022-11-28T20:24:54.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:24:26.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:24:49.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:25:06.000Z,"RT @Marvel: Dive into Wakanda’s rich comic book history with the family lineage of its ruler, the Black Panther. Long live the king. 👑 http…",7.787
2022-11-28T20:25:05.000Z,"RT @theblackpanther: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionall…",5.7655
2022-11-28T20:25:15.000Z,"‘Black Panther: Wakanda Forever’ Is in Theaters. Let’s Talk About It.

https://t.co/5cKQzVegfH https://t.co/Xl3B3263HF",5
2022-11-28T20:25:09.000Z,RT @shaun_harrison: Concepted a New Disney/Marvel release Bashenga: The First Black Panther. And it’s taking off so let me post here… drop…,3.634
2022-11-28T20:25:04.000Z,@JGrsic @E_Coldfire @SpiderWitHyphen No because his race is tied intrinsically with his character. Peter Parker’s is not. Are y’all always gonna keep using that lame ass excuse?,0.99
2022-11-28T20:25:00.000Z,RT @Supreme_Khai_: Yall Black Panther takes stink lol,5.129
2022-11-28T20:25:05.000Z,Black Panther: Wakanda Forever One Word review #MovieReview #BlackPantherWakandaForever #BlackPanther #WakandaForever https://t.co/lL5zi1ep88,5
2022-11-28T20:24:59.000Z,LMFAO IDK WHY THIS SO DAMN FUNNY BUT OMG https://t.co/cmsF02bk82,6.124
2022-11-28T20:24:58.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:25:17.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:25:17.000Z,bunnyismessy: On another note about Black Panther…. ANGELA BASSETT LOOKS ABSOLUTELY STUNNING AND IS JACKED . I can only hope my arms will have HALF the definition hers does when I get to be 64 years old. SHEEESH https://t.co/RT5LIgDhQt,8.632
2022-11-28T20:25:23.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:26:06.000Z,Ryan Gosling en black Panther sa arrive fort la team https://t.co/2tFTI7nnwb,5
2022-11-28T20:25:45.000Z,RT @DonnahueGeorge: No one going to movies? Black Adam &amp; Black Panther has over $1 Billion globally This just destroys the Hedgies narrativ…,1.4985
2022-11-28T20:25:57.000Z,"@Starswithtigers Aye.
And with Black Panther I really wanted to like it, so the movie had that going for it.
With Shang-Chi I had already given up hope.

Maybe they could have had Shang-Chi guest star in a couple of movies first, and without his sassy sidekicks.",7.072
2022-11-28T20:25:27.000Z,angela bassett should get an award for that one scene in black panther,7.7115
2022-11-28T20:25:40.000Z,"RT @awkward_1110: Ross💙2y
#NYCACC #158950 
A handsome black boy...a coat like a panther...not as bold right now😨this young boy is TERRIFIED…",7.787
2022-11-28T20:25:30.000Z,RT @TheMarvelFocus: Marvel Studios has started the well deserved Best Picture campaign for Black Panther: #WakandaForever for the Oscars! h…,9.221
2022-11-28T20:25:40.000Z,Random AF: Just cackled remembering how much @ItsMontez loved Rihanna’s outro in Black Panther! 😂,7.997
2022-11-28T20:25:42.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:26:14.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:26:35.000Z,RT @4chanGreen: Anon watches Black Panther https://t.co/hu4dE8aMRX,5
2022-11-28T20:26:26.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:26:26.000Z,NO! I'm the Black Panther and I'm here for retribution.,3.52
2022-11-28T20:26:51.000Z,RT @mcucomfort: the cast of black panther &lt;3 https://t.co/drmVMoZSHK,5
2022-11-28T20:26:45.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:26:36.000Z,RT @AjaneeOfficial: Went to see Black Panther 2 and slept the ENTIRE time 🥺,5.386
2022-11-28T20:26:34.000Z,"@FuzzyLombax416 @nyapolitan_AD awwww u guys are cute, id love to see more of it ^^",9.01
2022-11-28T20:26:47.000Z,@hyper2050 He was affiliated with gang members and if you’re really about the music — you’d know this. Cut the shxt,3.327
2022-11-28T20:26:42.000Z,LMFAO I thought this was benzino https://t.co/Wgz7or5ovS,7.7115
2022-11-28T20:27:27.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:27:03.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:26:56.000Z,"Aight, so I’ve seen Black Panther: Wakanda Forever twice now and I’ve come away with my take with relative confidence…it is AVERAGE/MIDDLE/REGULAR. The positive take away is that my daughter felt empowered. I, however, walked away well rested from my nap - twice. 🤷🏾‍♂️",8.454
2022-11-28T20:27:26.000Z,RT @Somethingabtz: Just saw Black Panther 2 and pretty much it’s just the Mexicans threatening &amp; killing black people. And of course the bl…,3.75
2022-11-28T20:27:31.000Z,"RT @Jenny30355206: Watch Black Panther Wakanda Forever FOR FREE. #BlackPanther #Marvel #movies #free #comic #Watching 
https://t.co/t9DTAOt…",9.2775
2022-11-28T20:27:07.000Z,"@BoundingComics Disney wanted this film to fail.

Little to no marketing; sandwiched between Black Panther 2 and Avatar 2; little to know foreign markets to distribute this film to.

In an age where Top Gun: Maverick and Minions: The Rise of Gru are earning money at the box office, this flops.",1.9705
2022-11-28T20:27:45.000Z,@benonwine Black panther,5
2022-11-28T20:27:28.000Z,"Titan A.E., The Meg, Black Panther, Queen and Slim https://t.co/CxRKslYC4M",5
2022-11-28T20:27:40.000Z,"the ""have I not given everything"" scene",5
2022-11-28T20:27:23.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:27:57.000Z,"RT @guilleeduard: Widget: Black Panther, PayPal link 
https://t.co/q5UqD5GXbO... EDITED BY ME 

Weather Sl7 https://t.co/gEUnUPnMnI…
Both b…",5
2022-11-28T20:27:55.000Z,@owillis Ok but Oliver ever since you started following me I've felt like your Twitter excellence is forcing me to improve my own Twitter game and internally/cognitively that pressure sometimes feels like violence which I'm pretty sure at least technically makes you a militant so...,9.734
2022-11-28T20:27:57.000Z,"RT @DailyLoud: Actor Tenoch Huerta, who played “Namor” in Black Panther 2, goes off on racist Mexican Media outlets who said “Blacks &amp; Brow…",3.409
2022-11-28T20:28:05.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:27:48.000Z,this is so funny to me because haechan himself picked BP because he LIKED the character but y’all see black panther and think it’s about skin colour so… who’s the problem here??? https://t.co/VVFDxuYEvf https://t.co/1xBXReQ4Nc,4.1415
2022-11-28T20:28:08.000Z,"@Esko I don't have Venom or Black Panther. Looking forward to the next update when there will be ways to get specific cards we want.

I was stuck at level 38 for a long time, the big grind this week was to get to 60. Everyone I'm playing has nasty control decks :/",2.5305
2022-11-28T20:28:13.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:28:00.000Z,"A few weeks back, Disney invited me to a screening of #WakandaForever. Read my nearly 3,000-word review below. 

https://t.co/0MNM6sviZO",5
2022-11-28T20:28:15.000Z,"@KevinWi81820766 As it should. Black Panther was an anti white/male/American propagandist screed wrapped up in, what I can’t deny, a decent super hero flic.  I have to watch in order to help my kid see the social programming.  Sick.",4.4735
2022-11-28T20:27:57.000Z,RT @bpanthernews: The Oscar’s Best Picture campaign for Black Panther: #WakandaForever has started! https://t.co/6vWOIHdDNt,8.1845
2022-11-28T20:28:25.000Z,“uglyno” you thought you did something lol,7.1075
2022-11-28T20:28:41.000Z,Black panther was very good yall bunch of haters,4.991
2022-11-28T20:28:35.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:28:26.000Z,@LocalSoundwave I like to think they're also faithful in the sense that there's way too many of them for me to care about,9.1125
2022-11-28T20:28:45.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:28:56.000Z,"@gaialect worst part is, i was 🍃.  i swear i was not having a good time but it also sounded pretty?? lmao",9.036
2022-11-28T20:28:47.000Z,@Xbox Awesome BlackPanther style #XboxWakandaForeverSweepstakes.,8.1245
2022-11-28T20:28:33.000Z,"@YouLikeThisNow @stgabeshs @MacDay20 @Boldore4304 @DivyDontDie @Noob44825452 @eaphen @FilmOdysseyMCU Great take......but sadly it won't happen....unless the multiverse thing happens an ...yeah,y'all the experts I'm  not  really good at explaining these plot  details...ha",4.5845
2022-11-28T20:28:37.000Z,Still haven't seen black panther 2 I'll probably go this weekend,3.194
2022-11-28T20:28:15.000Z,@CoachMarcNolan @barbiehines @MooseHunter150 @jp262 As if Christmas isn’t made up either 😂,5
2022-11-28T20:29:18.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:13.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:26.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:29:09.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:08.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:15.000Z,@Derry_Man1 Black Panter was decent.,5
2022-11-28T20:29:07.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:29:27.000Z,"“Ahhh don’t look at me, don’t look at me Shuri !” https://t.co/z9A3qHbsTv",5
2022-11-28T20:29:02.000Z,Why I ain’t seeen black panther still,5
2022-11-28T20:29:37.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:30:15.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:38.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:30:02.000Z,"I don't know who you are, but you are the ugliest https://t.co/MdzTWdzG9r",1.3245
2022-11-28T20:29:39.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:29:53.000Z,RT @OptimusGrind__: “Aye that Black Panther chick coming foo” https://t.co/uIEwIY0DEX,5
2022-11-28T20:30:12.000Z,@jennifermclaren Eek... Hope it was worth it,7.9295
2022-11-28T20:30:30.000Z,"RT @MarvelStudios: A profound take on life and legacy. Critics are hailing Marvel Studios’ BLACK PANTHER: WAKANDA FOREVER as, “emotionally…",5.7655
2022-11-28T20:30:27.000Z,"RT @owillis: the usual suspects will claim its because the movie is ""woke"" (somehow not the same for the black panther and encanto) but its…",4.1105
2022-11-28T20:30:16.000Z,@bearded_blerdd1 @the_dyhbg2 @iamcleotrapa I made one valid point and voiced interest in the black panther characters future. Where the ignorance? https://t.co/8Bd7q21rPM,5.64
2022-11-28T20:30:26.000Z,"GameStop [$12.99]: Funko POP! Marvel Black Panther: Wakanda Forever King Namor 5.7-in Vinyl Bobblehead (Release Date: 03/24/2023)

🛍 https://t.co/MoRft0y6P7

GameStop exclusive Pops: https://t.co/ihqBRus2TB

#funkopop

⏰ 14:30:25 #ad https://t.co/TTtArbArCC",7.553
2022-11-28T20:30:53.000Z,@dinero24kid @QueensoftheR @RayJack97010720 It's fiction dude.,5
2022-11-28T20:30:32.000Z,RT @FunkoDrop: GameStop [$12.99]: Funko POP! Marvel Black Panther: Wakanda Forever King Namor 5.7-in Vinyl Bobblehead (Release Date: 03/24/…,7.1075
