created_at,text,sentiment_score
2022-12-10T20:01:03.000Z,"@RealDeniseWelch But of course Denise you didn’t leave your husband did you? You’ve never had an indiscretion have you?
I’ve said it before, you are very sad, bitter and somewhat twisted if you blame the Queen.  Hope your family are perfect, god help them if they are not.",7.723
2022-12-10T20:01:15.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-10T20:01:18.000Z,@RealDeniseWelch Evidence?,5
2022-12-10T20:01:30.000Z,@RealDeniseWelch Harry makes @hughlaurie Prince Regent look clever...He's married a narcissist. They not like you and me....Well me anyway. 😀,3.6225
2022-12-10T20:01:33.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-06T21:35:16.000Z,RT @CinemaTweets1: Viola Davis in The Woman King (2022; Prince-Bythewood) https://t.co/vpT89r1eXv,5.386
2022-12-10T20:01:35.000Z,"@RealDeniseWelch You used to be so nice, now your older your bitter and twisted..note to self, don't be like Denise...",4.622
2022-12-06T21:35:20.000Z,"@Targ_Nation I'm saying she's done nothing to improve anyone else's lives, and therefore her cause is no more special or noble than any other crow king fighting over the chair.",5.1945
2022-12-10T20:01:34.000Z,"Could he be the warg he was and maintain his place within the Demon Lord’s army? Or was a chance meeting with a strange woman who desired to become a caladrius for a Druid king meant to ruin him?

📣 @eBookLingo
📚 https://t.co/oYIR0Kg2a9 https://t.co/lOn36y8tb4",3.194
2022-12-06T21:37:24.000Z,@thecarolemalone No she didn't it was planned by Meghan's friend she shouted RACIAL ABUSE about an elderly lady that for years had been front and centre to get details about where somebody was from to pass on to Her Majesty.,2.5305
2022-12-10T04:06:38.000Z,@812filmreviews @TamikoBrooks Best film of the year.,8.1845
2022-12-10T04:06:23.000Z,@DiscussingFilm Why is “nope” on the list?! That movie was terrible 🥴,2.6165
2022-12-10T04:06:11.000Z,@DailyLoud She said fucc dem “tiger king” laws😂,5
2022-12-06T21:37:15.000Z,@Akinyi19Abongo if only women can listen to you then we would never leave them. But you take care of a woman and she leaves once times get rough.,8.2845
2022-12-06T21:37:27.000Z,@Irishdreams32 I read today that her wedding foretold …. Her wanting to only have king Charles walk her half way to the alter shows not a shy woman but one who knew exactly what she was doing . Who knows.,5.4755
2022-12-06T21:29:20.000Z,"RT @TudorTweep: New price!
Just 99p!

Princess, Queen, Empress... 
The woman who challenged a King for the English throne 

The story of Ma…",4.4865
2022-12-10T04:06:35.000Z,"RT @DiscussingFilm: The American Film Institute has chosen their top films of 2022:

Avatar: The Way of Water
Elvis
Everything Everywhere A…",6.0115
2022-12-06T21:30:17.000Z,Woman asks for ‘burger refill’ at Burger King as a form of ‘rejection therapy’: ‘That was so cringe’ https://t.co/8VUM8a8V2c,2.2885
2022-12-10T20:03:56.000Z,RT @RealDeniseWelch: King Charles was cheating on Harrys mum when they got married. His uncle paid off a young woman £12m for a sex scandal…,1.2105
2022-12-06T22:15:09.000Z,"@Suzy_AlmaRay Someone has to die a hero, make e no be like jet Lee wey dey fight like God",6.25
2022-12-06T21:31:44.000Z,RT @Sirfreshsemi: The Woman King is the best movie of 2022!!!! https://t.co/mDIXWroVk6,8.3525
2022-12-06T21:30:46.000Z,RT @waynegreen21: @fesshole And that was Juan King with his cover of No woman no cry https://t.co/GaYuySxsUT,1.2105
2022-12-06T21:38:08.000Z,"@Obinna_231 Yes my man, if woman go show person pepper, at least let the pepper be worth it😂😂",7.787
2022-12-06T21:32:56.000Z,"Leave Summer Walker aline 🤣 I feel like Beyoncé sent us a very clear message about which people are hired for what jobs in Black is King.

I could see if she never ever hires Black people EVER. 

But they just have to harass a pregnant Black woman. https://t.co/n0H66wh0CX",2.987
2022-12-08T19:53:05.000Z,"RT @HCAcritics: The #HCACreativeArtsAwards nominees for Best Stunts are: 

Everything Everywhere All At Once 

RRR 

The Batman 

The Woman…",8.1845
2022-12-08T19:52:33.000Z,"'The Woman King' Viola Davis To Receive Chairman's Award at [ https://t.co/d762ml6qok ] In 2021, Davis received an Oscar #Nomination for her transformative performance as The Film #Society produces the Palm Springs International Film Festival https://t.co/O9MHUBeE7j",8.953
2022-12-08T19:52:25.000Z,@NextBestPicture You are kidding me 😂😂🤡,5.5135
2022-12-08T19:53:37.000Z,"RT @NextBestPicture: The full list of AAFCA’S Top 10 Films of 2022:

1. The Woman King
2. Black Panther: Wakanda Forever
3. Till
4. Sidney…",6.366
2022-12-08T19:54:20.000Z,"@GBNEWS Perhaps MM ‘imagined’ that she and H would be above William and Kate, King and Queen?…But instead she realised THEY are the Spares, she hated not getting enough publicity, had to use the race card to get attention. Pathetic woman self obsessed. Harry is embarrassingly gullible.",0.35
2022-12-08T19:52:27.000Z,"RT @dpl_3: Instead of calling any man who pretends to be female a woman, why not call him “Impossible Woman”, just like Burger King’s meatl…",6.366
2022-12-06T21:38:42.000Z,"@StatelessPatri2 @RealCandaceO Come on King… if you’re a 5 that’s ok, but don’t pander please. We take enough BS already.",4.1195
2022-12-06T21:39:18.000Z,"RT @SeanFennessey: THE WOMAN KING feels slept on in a few ways right now. One of my favorites of the year, and Terence Blanchard's score is…",7.1075
2022-12-08T19:45:00.000Z,"""The Woman King"" actor and producer Viola Davis will receive the Chairman’s Award at the Palm Springs International Film Awards

https://t.co/MyNVrconYI",8.7895
2022-12-06T22:06:26.000Z,RT @howtoprosperr: Don’t settle for a woman that doesn’t consistently make you feel like a King.,6.806
2022-12-08T19:45:39.000Z,"@_Cavalierious_ The king, the legend, AlHaitham the woman lover",7.9295
2022-12-06T22:06:47.000Z,"DANCING 💃 🌜MOON 🌛🕺 
EARTH 🌎 WAY
BOOK 📖 STORE
5️⃣5️⃣5️⃣ W.
KING 🤴 👑 🦁 🤴 STREET
BOONE, NC 
COME ON HOME 🏡 TO YOUR MOUNTAIN ⛰ WOMAN  🤠🥳💋 https://t.co/wWwiUEJgcZ",5
2022-12-06T21:39:02.000Z,RT @CinemaTweets1: Viola Davis in The Woman King (2022; Prince-Bythewood) https://t.co/vpT89r1eXv,5.386
2022-12-08T19:45:41.000Z,@tk85077 @rantsbyme007 @VP I did and in Genesis doesn't say nothing about marriage it says about man and woman.. and which Bible are you reading King James version or the Hebrew. Or are you reading Moses that I read where it has jesus's word in it,5
2022-12-06T22:08:00.000Z,RT @Sirfreshsemi: The Woman King is the best movie of 2022!!!! https://t.co/mDIXWroVk6,8.3525
2022-12-06T22:07:30.000Z,@ChrisExcel102 Kodwa don't hurt that lady,7.084
2022-12-06T21:59:22.000Z,"RT @Akinyi19Abongo: Every man needs a woman, but sex doesn’t hold a man, what holds a man is how you treat him &amp; be by his side during diff…",7.7495
2022-12-08T19:50:17.000Z,@THE2NDSTODD Lmao I been doing mine like I was taught a man should do it but been seeing Alotta men crossing em like women lol I’m so confused now,8.8785
2022-12-06T21:58:14.000Z,@pamgriffa I am not a gambling woman but bet Jared was an Emergency Contact on MBS’s cell and a first call before and after he had Kashogghi dismembered.,2.3665
2022-12-08T19:51:27.000Z,RT @DEADLINE: ‘The Woman King Tops’ The African American Film Critics Association (AAFCA) List of the Ten Best Films of the Year https://t.…,8.715
2022-12-08T19:51:12.000Z,"RT @FilmUpdates: Satellite Awards Nominations:

ACTRESS IN A MOTION PICTURE DRAMA:

Jessica Chastain – The Good Nurse 
Cate Blanchett – TÁR…",8.548
2022-12-08T19:51:02.000Z,@king_baffled @uno_eyed_willy @Timcast An adult female human. That’s what a woman is.,5
2022-12-08T19:48:51.000Z,@ZoeRoseBryant Thankfully it wasn't named Black Panther: Wakanda Forever by NBR. Compared to the first it would only be forced.,4.742
2022-12-08T19:50:39.000Z,"@Bqmbulu I can’t stand seeing my partner looking all pale with hollow eyes and assume he should be able to handle things because he is a king. As the Queen, if my King is disturbed, I would ensure he is fine because I can’t imagine ruling alone!",6.8475
2022-12-06T22:04:20.000Z,"WOMAN KING GM2YEUO

https://t.co/w91SUYxa4g https://t.co/w9PS1lSeim",5
2022-12-06T22:06:14.000Z,@K1tt3n @Qu3erAnarchist @ParisGm1 @LucyENichol You have the nerve to call other people bonkers when you believe a 60 year old man who pops on a skirt and pink lippy and says he is a woman is magically transformed into a woman.,5.386
2022-12-08T19:51:32.000Z,"RT @DDdey4you: @itsSh0la Love the last line
Just move on king

As you do so remember
There is always the right KIND of woman for every man…",8.1845
2022-12-06T21:56:48.000Z,I’mma be #5 next Halloween. If I’m not Woman King. If I’m not Dorothy Dandridge in Carmen Jones. https://t.co/vfKh3Ix3Y3,5.386
2022-12-06T22:05:18.000Z,@AnalTongue @blck0boyy I completely agree.,7.1005
2022-12-06T21:57:23.000Z,@TheMCG @mark_slapinski @atRachelGilmore BOO F**KING HOO!,5
2022-12-06T21:56:07.000Z,"#NowPlaying Albert King  - Lovingest Woman In Town  --
Stream us online at https://t.co/zN7NsRQG5d  --  
Enable TPC radio on your Alexa --  
Download the RadioKing App  --
TPC Radio - The Best in Black Music!
Go to our website for more information https://t.co/8Ri2P23Pq3",8.1845
2022-12-06T21:55:31.000Z,RT @MisterSalesman: https://t.co/PhQAXyGMze  The Queen of Soul has left us but she will always be remembered in the hearts of everyone. Car…,5
2022-12-06T21:39:54.000Z,"@RUOKPage If the fraud does turn up I’m sure the Lady will be invited too, if she isn’t too traumatised.",5.3555
2022-12-06T22:05:07.000Z,@Sirfreshsemi It's the best for me i love it so much,9.2775
2022-12-06T21:40:18.000Z,@teddybrookeshot the woman king,5
2022-12-06T21:46:55.000Z,RT @BBW_BFF: kinda think The Woman King is a perfect film https://t.co/hRQ7QP9M0G,7.8595
2022-12-08T03:12:29.000Z,@Freedom16356531 «Wearing Woman King clothes…» I love it!,8.1845
2022-12-08T04:03:04.000Z,RT @GPBmadeit: 'The Woman King' editor Terilyn A. Shropshire on cutting together the film's biggest battle scenes [Exclusive Video Intervie…,3.091
2022-12-08T04:03:18.000Z,"@JamesGunn @erinsarofsky Mr. gun if you’re going to reboot the whole, DC we don’t want characters that no one cares about or knows we want Batman superman wonder, woman, flash, Green Lantern plz we don’t care about Lobo the little bat shark king and polkadot man just do the right thing",2.3885
2022-12-08T03:11:25.000Z,The woman king needs a part 2.,5.386
2022-12-08T04:04:09.000Z,"@EnglishRose1952 Meghan Markle wants to be known as a savior? Just like when she talked about the dishes and Hillary Clinton  all that BS. She wants to be in the names of Rosa Parks, Harriet Tubman, Mitchell Obama, Correta King, Barbara Jordan etc. She had an agenda with the RF. 👿woman.",6.806
2022-12-06T21:47:10.000Z,RT @Sirfreshsemi: The Woman King is the best movie of 2022!!!! https://t.co/mDIXWroVk6,8.3525
2022-12-08T03:13:02.000Z,"@SimonOpatz Focusing on a race(s) preferentially &amp; another negatively for a flawed ideas of “justice”, settling scores and/or just to sell tickets doesn’t typically make good films nor is it ethical. The Woman King for example, tells manipulative falsities from post-modern race politics 👇🏻 https://t.co/VGFRDwjQJC",4.101
2022-12-06T21:46:50.000Z,RT @CinemaTweets1: Viola Davis in The Woman King (2022; Prince-Bythewood) https://t.co/vpT89r1eXv,5.386
2022-12-08T03:22:17.000Z,RT @FilmUpdates: Jennifer Lawrence says ‘The Woman King’ is her favorite movie of the year. https://t.co/LID7sMGmtU,7.294
2022-12-08T03:13:22.000Z,"""Getaway in Washington State?""

Hot Springs // Salt Water State Park // Magnuson Park // Hurrican Ridge",5
2022-12-08T03:21:37.000Z,"RT @JerryDunleavy: Jennifer Lawrence is saying this in reference to the lead role Viola Davis had in The Woman King, celebrating that girls…",7.8595
2022-12-06T21:33:23.000Z,"RT @AgaraSariki: Wow i want to buy one cow for that lady as Christmas gift, standing up for 2033million Nigerians 🇳🇬 to ask greedy Tinubu E…",8.454
2022-12-06T21:33:19.000Z,"RT @AgaraSariki: Wow i want to buy one cow for that lady as Christmas gift, standing up for 2033million Nigerians 🇳🇬 to ask greedy Tinubu E…",8.454
2022-12-08T03:23:07.000Z,RT @FilmUpdates: Jennifer Lawrence says ‘The Woman King’ is her favorite movie of the year. https://t.co/LID7sMGmtU,7.294
2022-12-08T03:23:23.000Z,@theGrio I know a young woman of color who might drop out of college after 2 years because of no parental support. How do I help her?,6.7
2022-12-08T03:21:42.000Z,"RT @LebogangNM: ""Even a poor man feels like a king, when he marries the right woman."" https://t.co/uS3XfFjzdD",4.2345
2022-12-06T21:33:44.000Z,@RoyalFamily #MeghanMarkle #Meghanwasright. Woman who was taught the nazi salute by her mother grew up a racist. What a shock! https://t.co/a0bccmD46h,1.175
2022-12-08T03:56:04.000Z,@AlbaPartyTime An interesting question. Google Drag King Wikipedia.,6.0115
2022-12-08T03:28:24.000Z,@Moose_Knuckle_ @ClownWorld_ I don't think it is a bedsheet I think it is a tent.,5
2022-12-08T03:55:09.000Z,"@LeoKearse @GBNEWS She’s disgusting &amp; I truly fear for the King’s safety. This woman has ignited hatred from nutters many more exist. Every1 ❤️Pres Reagan til a bullet rang thru the cheers, same as Kennedy. Guns aren’t as available UK but if they get in a party they can harm him or Queen &amp; Princess",2.5305
