created_at,text,sentiment_score
2022-11-28T20:07:25.000Z,"RT @dazgoesdigital: Glass Onion: A Knives Out Mystery (2022) brings us back into the world of Daniel Craig's Detective Benoit Blanc.

TL;DR…",5.386
2022-11-28T20:14:01.000Z,I want to see Glass Onion in a theater again,5.386
2022-11-28T20:19:20.000Z,"RT @GeekVibesNation: Rian Johnson gives an update on the sequel to #GlassOnion 

""I still have to start writing Knives Out 3, I gotta figur…",5.386
2022-11-28T20:31:13.000Z,RT @intothemelwoods: Saw Glass Onion again last night and standing by my assertion that this is the queer fashion moment of 2022 https://t.…,5.386
2022-11-28T20:31:26.000Z,@finalbri Glass onion teas,5.386
2022-11-28T20:36:57.000Z,Glass Onion account admitting they want to be Pegged. #hornyonmain https://t.co/Q1p00ae0RZ,5.386
2022-11-28T20:45:36.000Z,My ★★★ review of Glass Onion: A Knives Out Mystery (2022) on @letterboxd: https://t.co/uWm90Vwtlu,5.386
2022-11-28T20:45:42.000Z,"@ashleyrgold We saw Glass Onion last week and that actor was in a trailer so Adam turned to me and said ""I just want a movie where the steering wheel doesn't fly off""",5.386
2022-11-28T20:53:13.000Z,@RottenTomatoes Glass Onion - Knives Out 2,5.386
2022-11-28T21:01:10.000Z,@dannybouuyy Wait how did you watch it Netflix says coming out December 23,5.386
2022-11-28T20:02:23.000Z,@thatguytuesday I'm a nerd so seen all the trailers and teaser.....but they really only started few months ago compared to stuff like Frozen or Moana where hyped for years,5.386
2022-11-28T20:34:08.000Z,RT @avb_54: glass onion spoiler with no context https://t.co/icpwuEmys4,3.52
2022-11-28T20:43:00.000Z,@cinnabarcliff is glass onion a sequel? ive been hearing ppl talk about glass onion and ive had no idea what it was,3.52
2022-11-28T20:02:39.000Z,RT @Koslofskyspeaks: Audible confusion during my screening of Glass Onion at the appearance of the Netflix logo,3.52
2022-11-28T20:12:43.000Z,Whatever it is it's going to be amazing https://t.co/fZkJWnvp8X,7.9295
2022-11-28T20:36:54.000Z,"@DiscussingFilm Western theme would be cool, maybe like a cabin in the desert",7.9295
2022-11-28T20:42:58.000Z,*me watching glass onion* wow that onion really is glass,7.9295
2022-11-28T20:30:52.000Z,"White Lotus could never really coalesce, never amount to much of anything, just keep doling out titillating revelations backed by above average writing and acting, and I will happily give it my 3 little stars in my little notes app and carry on",8.062
2022-11-28T20:53:21.000Z,"Janelle Monáe gives a vibrant, layered performance in ‘GLASS ONION: A KNIVES OUT MYSTERY’ that asks her to be the emotional achor of the entire mystery, and she delivers sublimely. 

Read our full review… https://t.co/sUUca39vr3",8.062
2022-11-28T20:43:20.000Z,"@naomicalhoun Google, play I Wish by Stevie Wonder.",8.1245
2022-11-28T20:52:00.000Z,"Just saw Glass Onion, it was great obviously",8.1245
2022-11-28T20:19:23.000Z,"Like, Glass Onion is totally going to get a bounce from the people who saw it this week who will say ""you know what I saw that was good"" when together with family over Christmas/New Years.",8.2985
2022-11-28T20:50:07.000Z,i like glass onion better then knives out https://t.co/6NHxuEweKI,8.2985
2022-11-28T20:51:42.000Z,RT @kylebuchanan: If you're playing the Gen Z assistant to a rich blonde narcissist in either Glass Onion or White Lotus you simply MUST we…,8.2985
2022-11-28T20:51:34.000Z,"I haven’t seen a single trailer, poster, or literally anything regarding Glass Onion, so this is bound to be exciting :) https://t.co/DgGNe1Kl1B",7.4695
2022-11-28T20:52:50.000Z,RT @WritesHarriet: I saw Glass Onion yesterday and all I will say is the Benoit Blanc cinematic universe is the only one I care about,7.4695
2022-11-28T20:07:36.000Z,@CEOAdam What are u doing about ape..we're is the check mate and the pounce.... u screwed us again and again,2.5305
2022-11-28T20:33:24.000Z,"RT @mopipomixer: Funny to see Film Twitter simultaneously bemoan:

— STRANGE WORLD’s weak Thanksgiving box office
— FABLEMAN’s “flop” openi…",2.5305
2022-11-28T19:57:10.000Z,"With my friends at the theater for Glass Onion and we are the only ones here for the noon showing. Which, well, makes for a very small audience-reaction sample size…",8.1845
2022-11-28T20:06:03.000Z,Knives Out had the best use of a steelbook/slipcase combo and I really need @rianjohnson to do something similar with Glass Onion. @netflix @BestBuy https://t.co/sS0nRYdJID https://t.co/4r6b1BgXcH,8.1845
2022-11-28T20:32:15.000Z,@gutlesswunder @KnivesOut I’ve been looking for the words to describe after seeing the film… summed up perfectly. https://t.co/JxyIhsJ4I6,8.1845
2022-11-28T20:39:01.000Z,(Spoiler discussion) Who stands to have the best outcome at the end of Glass Onion?,8.1845
2022-11-28T20:58:24.000Z,@gemko Love this review! Will you be reviewing GLASS ONION?,8.1845
2022-11-28T20:02:08.000Z,"RT @EdgeMediaNet: More than just a sequel to ""Knives Out,"" this followup shows us a director confidently making the movies that he wants to…",7.3835
2022-11-28T20:48:59.000Z,should i be proud that i recognized who cameos as benoit blanc’s husband in glass onion the instant he spoke,7.3835
2022-11-28T20:12:46.000Z,"I don’t know how to explain it, but Kate Hudson is playing Matt Rogers playing Kate Hudson in Glass Onion.",7.6335
2022-11-28T20:49:38.000Z,"Fav First Watches Each Month this Year: 

Jan: Waking Life
Feb: Belle
Mar: The Batman
Apr: Ema
May: Everything Everywhere All at Once
Jun: Cha Cha Real Smooth
Jul: Sicario
Aug: Nope
Sep: Happy Old Year
Oct: Decision to Leave
Nov: Glass Onion https://t.co/94EF9qKJVU",8.8585
2022-11-28T21:00:03.000Z,Comedy and intrigue pair perfectly in Glass Onion: A Knives Out Mystery https://t.co/I5OxFFp9K9 https://t.co/bwDEl5lrm8,8.8585
2022-11-28T20:19:27.000Z,"@tshakw I wish there was a screening here. I watched the first one at the cinema, I would've loved to watch the second one there too.",8.825
2022-11-28T20:33:19.000Z,RT @TheMysterious: Caught the wonderful GLASS ONION over the weekend and now fondly remembering the time we “sponsored” @rianjohnson (sold…,8.825
2022-11-28T20:30:10.000Z,"RT @BleedingFool: Despite an extended Thanksgiving holiday weekend, #StrangeWorld is the biggest animated feature to bomb in #Disney's mode…",4.36
2022-11-28T20:47:34.000Z,RT @swierczy: GLASS ONION is a work of twisty (and twisted) art. I demand a new Benoit Blanc/@rianjohnson mystery every year. https://t.co/…,4.36
2022-11-28T20:58:01.000Z,"Never a bad day talking to the great @rianjohnson about his wonderful new film, #GlassOnion! 

https://t.co/G81Npdb18w https://t.co/tZzr6tuEtE https://t.co/AhF2xlhHQc",9.461
2022-11-28T20:10:41.000Z,Tickets secured for glass onion 🫡,7.0095
2022-11-28T20:20:48.000Z,Secured a ticket to Glass Onion tonight https://t.co/UmQi3qXQBt,7.0095
2022-11-28T20:55:30.000Z,@DiscussingFilm Is Daniel still doing that hilarious attempt at a Southern accent?,7.0095
2022-11-28T20:40:18.000Z,"As for me, I came out of the movie with a new appreciation for Madelyn Cline. https://t.co/jMYMYPDn9e",7.553
2022-11-28T20:49:54.000Z,"Someone from The Blue Jay Way Collective Played Glass Onion - Remastered 2009 at November 28, 2022 at 06:52PM by The Beatles.",7.553
2022-11-28T20:10:29.000Z,"Monday Movie Score Mention: Glass Onion: A Knives Out Mystery

Composer Nathan Johnson, cousin of director Rian completely nails the music. It is a playful and jazzy for the comedy moments and tense and piano 
based for the drama.

#thatdanphilmshow
#mondaymoviescoremention https://t.co/mit3QDr6Ov",7.294
2022-11-28T20:14:27.000Z,seated for my new favorite movie glass onion a knives out mystery,7.294
2022-11-28T20:19:10.000Z,"@Fandango Black Panther: Wakanda Forever, Glass Onion, and Devotion",7.294
2022-11-28T20:17:11.000Z,"Favorite bits of production design in recent films:
-The title object in Glass Onion
-The fact that Sammy Fabelman's devout Christian girlfriend has an accordion",7.294
2022-11-28T20:49:55.000Z,"Someone from The Blue Jay Way Collective Played Glass Onion at November 29, 2022 at 09:41AM by The Beatles.",7.294
2022-11-28T20:22:55.000Z,"Weekend Box Office: Glass Onion shocks, Strange World tanks and Black Panther tops https://t.co/Sbf969lGjq",4.871
2022-11-28T20:48:33.000Z,"@dizwire i'd pay $50 to stream opening day weekend for movies I want to see (glass onion, MCU, Avatar etc)",4.871
2022-11-28T20:29:42.000Z,@samvanhallgren I'd say No. It never occurred to me. I interpreted it as a piece of mocking the absurd pretentiousness of the Norton/Musk character.,2.003
2022-11-28T20:39:42.000Z,"RT @netflix: Your dinner table: My family wants to kill each other at Thanksgiving. 

Their dinner table: I have invited you here to solve…",2.003
2022-11-28T20:16:29.000Z,"@adlow76 Younger audiences don’t owe him anything. Glass Onion did $15 million on 600 screens so people went to the movies this weekend, just not his movie. The marketing for that movie was terrible",2.8925
2022-11-28T20:45:55.000Z,"RT @KnivesOut: GOKOFOMO (n.)
a rare condition of hyperspecific regret caused by not seeing Glass Onion: A Knives Out Mystery in theaters 😪",2.8925
2022-11-28T20:37:58.000Z,The way i want to make all of elons followers watch Glass Onion like they’re in clockwork orange https://t.co/ced0SD1Hnu,7.1075
2022-11-28T20:38:52.000Z,"Yeah this is the part I don't get. You get buzz from the limited cinema release, then immediately put it on streaming. Why wait what seems like an arbitrary amount of time? https://t.co/MkJPBzSrZQ",7.1075
2022-11-28T20:56:44.000Z,I have seen more spoilers today for Glass Onion than I ever did for any Marvel movie,7.1075
2022-11-28T20:07:02.000Z,"Lots of fun cameos in Glass Onion, my favorite, hands down, being Magnolia’s very own Frank T.J. Mackey",8.715
2022-11-28T20:26:36.000Z,Is the sound that plays at the top of every hour in Glass Onion a clever dig at Netflix yes or no.,8.715
2022-11-28T20:21:54.000Z,"Just learned about Glass Onion being a thing, scrapping this name lmao",7.997
2022-11-28T20:31:58.000Z,@missingwords I loved it so much.,7.997
2022-11-28T19:57:03.000Z,"@ajblackwriter Glass Onion is a very enjoyable film. See it in theaters for the big screen before Dec 6th when it starts streaming. Daniel Craig establishes a new detective personality in the league of Frank Columbo, Hercule Poirot and Robert Downey's Sherlock Holmes.",7.4635
2022-11-28T20:30:57.000Z,@braddrinks @KnivesOut it’s SO good,7.4635
2022-11-28T20:31:58.000Z,@pygmysloth he was VERY good in glass onion!,7.4635
2022-11-28T20:37:21.000Z,Saw the Glass Onion over the weekend and it's really good. I noticed they cgi'd out some details in the final trailer https://t.co/BKoN3CROgX,7.4635
2022-11-28T20:11:40.000Z,"good ep this week!! we also talk a little about glass onion, the watcher, and deadstream. oh and alien 3 wasnt good https://t.co/9auSCYgGxk",8.6345
2022-11-28T20:51:36.000Z,RT @VinnieMancuso1: I feel like the truly insane timing of GLASS ONION dropping right now is the universe rewarding Rian Johnson for handli…,8.6345
2022-11-28T20:04:42.000Z,"See How They Run was fantastic. If, like me, you were dissatisfied with how…LOUD Glass Onion was, you’ll like this film.",8.592
2022-11-28T20:32:19.000Z,@AdamLanceGarcia The extras on the Knives Out blu are top notch some of the best I’ve seen in a long time,8.592
2022-11-28T20:55:49.000Z,ladies and fellas i’m proud to announce that glass onion was good,8.592
2022-11-28T20:53:08.000Z,"Top 3 movies this year
1. Bullet Train
2. Knives out: Glass onion 
3. Everything Everywhere All At Once",6.7
2022-11-28T20:18:10.000Z,@kierstenwhite @paulGtremblay I did the same when it came on before Trick R Treat,6.806
2022-11-28T20:21:12.000Z,"And it’ll be a certified banger like the last two, let’s go 🙏🏾 https://t.co/JqkLgw8kQ8",6.806
2022-11-28T20:25:17.000Z,@halalltakeaway @netflix Get ready for greatness!,6.806
2022-11-28T20:40:42.000Z,@christianrod96 @rianjohnson @KnivesOut ogres are like glass onions,6.806
2022-11-28T20:51:38.000Z,"Glass Onion: A Knives Out Mystery was a blast: ⭐️⭐️⭐️⭐️

Some takeaways:

🍿 Janelle Monáe stole the show 
🍿 We get much more Benoit Blanc 👑
🍿 Classic whodunnit just like the 1st

@rianjohnson always delivers 🔥🔥 https://t.co/Tv0uLadWmD",6.806
2022-11-28T20:57:52.000Z,@seahorseradish Whenever I hear that name it sounds like an avante garde porn sex store.,6.806
2022-11-28T20:36:30.000Z,"RT @MBTYuGiOh: go see glass onion oh my god, legitimately incredible. saw a tweet that said “i cannot believe how much this looks like a pe…",7.787
2022-11-28T20:58:26.000Z,I don't understand why Netflix isn't running Glass Onion for a full theater run. Fantastic movie.,7.787
2022-11-28T20:38:51.000Z,I mean this with all the love and respect in the world but hurry the fuck up https://t.co/NbRtFCQtsB,3.634
2022-11-28T21:00:48.000Z,@video_binge Already reviewed. See the Patreon link in my bio (it’s as low as $1/month for my reviews).,3.634
2022-11-28T20:07:42.000Z,"@TheAcademy @rianjohnson excellent, and very aware, Glass Onion!",7.8595
2022-11-28T20:08:29.000Z,RT @GeraldBourguet: Glass Onion faced a nearly impossible task of living up to Knives Out…and I’m happy to report it did all that and more.…,7.8595
2022-11-28T20:11:15.000Z,"@devvvtheband i saw it ln, spoiler alert: christopher plummer is not in it",6.48
2022-11-28T20:45:31.000Z,@naomicalhoun yeah ofc i do,6.48
2022-11-28T20:33:37.000Z,@CEOAdam I wish Adam Aaron would come out from user his rock and explain why APE is such a disaster. We are getting destroyed.,1.596
2022-11-28T21:01:10.000Z,"Just saw a series of tweets spoiling Glass Onion. About 6 identical tweets back to back with different popular hashtags. Who hurt this person? I just don’t get it. I’d already seen the movie, but still, what an absolute dick move get a life.",1.596
2022-11-28T20:01:11.000Z,@scottEmovienerd Tis irony of the age. Netflix the only people giving serious film makers the serious money to make films that should be seen on the big screen. They show them for a week and then it off to the small screen. See also Power of the Dog and Blonde.,5.7655
2022-11-28T20:01:11.000Z,@scottEmovienerd Tis irony of the age. Netflix the only people giving serious film makers the serious money to make films that should be seen on the big screen. They show them for a week and then it off to the small screen. See also Power of the Dog and Blonde.,5.7655
2022-11-28T20:01:11.000Z,@scottEmovienerd Tis irony of the age. Netflix the only people giving serious film makers the serious money to make films that should be seen on the big screen. They show them for a week and then it off to the small screen. See also Power of the Dog and Blonde.,5.7655
2022-11-28T20:01:11.000Z,@scottEmovienerd Tis irony of the age. Netflix the only people giving serious film makers the serious money to make films that should be seen on the big screen. They show them for a week and then it off to the small screen. See also Power of the Dog and Blonde.,5.7655
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:55.000Z,"Andy Vermaut shares:Daniel Craig Used To Have A Funny Way Of Keeping People From Seeing His Movies, And It Involved Blockbuster: The James Bond and Glass Onion star has a few movies from his early career he's not proud of. https://t.co/mGZzoyZHzp Thank you. https://t.co/v2HC67KTZP",7.4145
2022-11-28T20:53:45.000Z,@DiscussingFilm Wasn’t she in Victorious,5
2022-11-28T20:53:45.000Z,@DiscussingFilm Wasn’t she in Victorious,5
2022-11-28T20:42:10.000Z,best film of my life https://t.co/ktN9ySh4so,8.1845
2022-11-28T20:42:10.000Z,best film of my life https://t.co/ktN9ySh4so,8.1845
2022-11-28T20:53:46.000Z,@DiscussingFilm stream https://t.co/d0m12f4DDH,5
2022-11-28T20:53:46.000Z,@DiscussingFilm stream https://t.co/d0m12f4DDH,5
2022-11-28T20:53:46.000Z,@DiscussingFilm stream https://t.co/d0m12f4DDH,5
2022-11-28T20:54:41.000Z,@DiscussingFilm I couldn’t get used to the accent😂,5
2022-11-28T20:54:41.000Z,@DiscussingFilm I couldn’t get used to the accent😂,5
2022-11-28T20:54:41.000Z,@DiscussingFilm I couldn’t get used to the accent😂,5
2022-11-28T20:54:41.000Z,@DiscussingFilm I couldn’t get used to the accent😂,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:53:54.000Z,@DiscussingFilm We can’t wait  https://t.co/6HlLOUeqQA,5
2022-11-28T20:54:55.000Z,I COULD NOT STOP LAUGHING AT THIS https://t.co/tYdBghTMDm,4.0615
2022-11-28T20:54:55.000Z,I COULD NOT STOP LAUGHING AT THIS https://t.co/tYdBghTMDm,4.0615
2022-11-28T20:42:17.000Z,@DailyLoud @KingXander95 Just watched glass onion you can’t fool me,6.706
2022-11-28T20:42:17.000Z,@DailyLoud @KingXander95 Just watched glass onion you can’t fool me,6.706
2022-11-28T20:42:03.000Z,JANELLE MONAE YOU WILL ALWAYS BE FAMOUS OH MY GOD https://t.co/ktN9ySh4so,6.366
2022-11-28T20:42:03.000Z,JANELLE MONAE YOU WILL ALWAYS BE FAMOUS OH MY GOD https://t.co/ktN9ySh4so,6.366
2022-11-28T20:42:03.000Z,JANELLE MONAE YOU WILL ALWAYS BE FAMOUS OH MY GOD https://t.co/ktN9ySh4so,6.366
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:54:01.000Z,Had a blast watching Glass Onion. Got home and immediately put Knives Out on.,5
2022-11-28T20:42:28.000Z,Knives Out was Autumn. Glass Onion was Summer. Four films. Four seasons. Calling it now.,5
2022-11-28T20:42:28.000Z,Knives Out was Autumn. Glass Onion was Summer. Four films. Four seasons. Calling it now.,5
2022-11-28T20:01:13.000Z,"Review: GLASS ONION: A KNIVES OUT MYSTERY Is a Wicked Fun Murder Mystery Movie!

Link: https://t.co/ydihVJkUbt",1.4985
2022-11-28T20:01:13.000Z,"Review: GLASS ONION: A KNIVES OUT MYSTERY Is a Wicked Fun Murder Mystery Movie!

Link: https://t.co/ydihVJkUbt",1.4985
2022-11-28T20:01:13.000Z,"Review: GLASS ONION: A KNIVES OUT MYSTERY Is a Wicked Fun Murder Mystery Movie!

Link: https://t.co/ydihVJkUbt",1.4985
2022-11-28T20:01:13.000Z,"Review: GLASS ONION: A KNIVES OUT MYSTERY Is a Wicked Fun Murder Mystery Movie!

Link: https://t.co/ydihVJkUbt",1.4985
2022-11-28T20:21:40.000Z,RT @jpbrammer: U think I’m so handsome u want to take me to see Glass Onion 😵‍💫😵‍💫😵‍💫😵‍💫,8.451
2022-11-28T20:56:17.000Z,RT @jpbrammer: U think I’m so handsome u want to take me to see Glass Onion 😵‍💫😵‍💫😵‍💫😵‍💫,8.451
2022-11-28T20:14:17.000Z,RT @kiana_weisz: The yassification of Benoit Blanc’s stance from Knives Out to Glass Onion is real https://t.co/aAosVxunjJ,5
2022-11-28T20:29:15.000Z,RT @kiana_weisz: The yassification of Benoit Blanc’s stance from Knives Out to Glass Onion is real https://t.co/aAosVxunjJ,5
2022-11-28T20:16:46.000Z,RT @kiana_weisz: The yassification of Benoit Blanc’s stance from Knives Out to Glass Onion is real https://t.co/aAosVxunjJ,5
2022-11-28T20:55:01.000Z,@DiscussingFilm A lot of people in here who don't understand satire - or don't like thinking too hard. It's one of the funniest films ever,6.3545
2022-11-28T20:55:01.000Z,@DiscussingFilm A lot of people in here who don't understand satire - or don't like thinking too hard. It's one of the funniest films ever,6.3545
2022-11-28T20:08:58.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:10:10.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:09:26.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:11:49.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:14:21.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:14:24.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:15:07.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:16:07.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:19:43.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:19:27.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:19:50.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:21:29.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:26:43.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:30:36.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:31:42.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:33:02.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:16:13.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:17:53.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:36:47.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:37:45.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:40:42.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:41:33.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:43:04.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:45:37.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:50:20.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:47:17.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:47:57.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:50:01.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:53:12.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T21:00:05.000Z,"RT @AdamLanceGarcia: I know GLASS ONION will be on Netflix, but I want a 4K disc with special features, commentary, and deleted scenes, ple…",8.062
2022-11-28T20:38:57.000Z,RT @GreatCheshire: Glass Onion is playing in at least 17 theaters within 20 miles of me and almost all of them were close to selling out to…,6.7
2022-11-28T20:42:44.000Z,RT @GreatCheshire: Glass Onion is playing in at least 17 theaters within 20 miles of me and almost all of them were close to selling out to…,6.7
2022-11-28T20:44:43.000Z,RT @GreatCheshire: Glass Onion is playing in at least 17 theaters within 20 miles of me and almost all of them were close to selling out to…,6.7
2022-11-28T20:48:23.000Z,RT @GreatCheshire: Glass Onion is playing in at least 17 theaters within 20 miles of me and almost all of them were close to selling out to…,6.7
2022-11-28T20:19:46.000Z,RT @KnivesOut: I asked the cast of Glass Onion to read all the spoilers of Glass Onion and they...had feelings about it. https://t.co/tKed7…,5
2022-11-28T20:46:37.000Z,RT @KnivesOut: I asked the cast of Glass Onion to read all the spoilers of Glass Onion and they...had feelings about it. https://t.co/tKed7…,5
2022-11-28T20:54:38.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:54:38.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:54:38.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:26:19.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:54:38.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:49:47.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
2022-11-28T20:59:54.000Z,RT @annehelen: I loved GLASS ONION but the hardest I laughed was during the preview Gerald Butler movie that is revealed to just be called.…,8.7715
